SVPREC_KEY,factor_1,factor_2,cppi,cppi_unstd,fips,iwar_x,iwar_y
060970440005,0.6598117073434513,1.0669311272346245,0.6181802986439775,1.7267428345780758,06097,11.753935811457017,11.753935811457017
060970710028,-0.16865154623894235,0.45000155186505025,0.5155546003032703,0.2813500056261079,06097,15.132313891332739,15.132313891332739
060970750055,0.3888443028974153,1.207947901689204,0.6089535515026083,1.5967922045866194,06097,14.525247567499644,14.525247567499644
060970710027,-0.06254014671079132,1.118003367070695,0.570518142162288,1.0554632203599037,06097,16.666498598333625,16.666498598333625
060970750054,-0.37528685584642674,0.24591476823039654,0.48639253390953124,-0.1293720876160302,06097,4.606506318176909,4.606506318176909
060970310022,0.9368389165649111,1.1699526712840809,0.6451644983208386,2.106791587848992,06097,1.9047234788257539,1.9047234788257539
060970750053,0.04331799016881621,1.0044626483244907,0.5699726639273567,1.047780638493307,06097,2.9959538742507394,2.9959538742507394
060970440002,0.19795579291994814,0.9715164534409624,0.57861300445587,1.1694722463609106,06097,24.148594880011576,24.148594880011576
060970750052,0.4152895841948665,1.5259722865269374,0.6334115668851437,1.941261870721804,06097,18.905880108488237,18.905880108488237
060970440001,0.3153085462733346,0.9739527647611004,0.5871182607221643,1.2892613110344349,06097,19.74237439167207,19.74237439167207
060970750051,0.5493839009372824,1.496694733645779,0.6408537607120456,2.0460786345830613,06097,11.663710122517056,11.663710122517056
060970750050,0.616736583237842,1.3545969992223488,0.6355467168289068,1.9713335824601907,06097,17.11499771778825,17.11499771778825
060970100215,0.0018902266920118125,0.9276702111714067,0.5615788000554722,0.9295604378634185,06097,22.55141763872005,22.55141763872005
060970750057,0.8833009562478151,1.690805221663483,0.6783447419122776,2.574106177911298,06097,11.615311908008819,11.615311908008819
060970310025,-0.2299039477263014,0.02785520069461389,0.4812323499261849,-0.20204874703168751,06097,-23.10298185246662,-23.10298185246662
060970750056,-0.34823576478903917,0.3282864112365313,0.4941617605672841,-0.019949353552507876,06097,0.13909874233198338,0.13909874233198338
060970310024,0.1553145545217794,0.6245687681289096,0.5509514341472944,0.7798833226506889,06097,0.39298403422254324,0.39298403422254324
060970310023,0.4142850419657759,0.41734154407821206,0.5546253063526897,0.831626586043988,06097,6.389927546188867,6.389927546188867
060970710037,-0.0019197252496548512,0.8607385642974329,0.5565560091333274,0.858818839047778,06097,22.73262884084415,22.73262884084415
060970710036,0.05974174279334071,1.05174028943832,0.5744955866143435,1.1114820322316608,06097,26.921904796995133,26.921904796995133
060970710035,0.5850167021852973,1.4961494244757771,0.6433450408024146,2.0811661266610746,06097,8.500008790473036,8.500008790473036
060970500127,1.2267405018061615,1.5551489667555143,0.6930977591401177,2.7818894685616757,06097,-2.962198381685577,-2.962198381685577
060970710034,0.6492127618061518,1.4233765834746115,0.6427360726651448,2.0725893452807633,06097,16.976713485811256,16.976713485811256
060970710033,0.7778653334268222,2.0449884113376404,0.6960063023182246,2.822853744764463,06097,36.15423667035292,36.15423667035292
060970710032,-0.36309197582023633,0.4108349581627987,0.49896804789927707,0.04774298234256236,06097,19.547180693788302,19.547180693788302
060970710031,-0.47013429656348205,0.01785725034353699,0.4634656546483189,-0.4522770462199451,06097,-1.4494087011956813,-1.4494087011956813
060970100217,-0.20322824792224473,0.5698239174593267,0.5216072080194191,0.366595669537082,06097,35.278339810697965,35.278339810697965
060970500010,0.4265349523140215,1.9851596108331395,0.6668132018008623,2.411694563147161,06097,29.340427637692446,29.340427637692446
060970710039,0.6735998722831086,1.1568750482056451,0.6255454782295442,1.8304749204887538,06097,-12.3560242802778,-12.3560242802778
